MolName	MolCounts
G7723_RNA__alpha	1
G7724_RNA__alpha	1
G7726_RNA__alpha	1
G7727_RNA__alpha	1
G7728_RNA__alpha	1
G7729_RNA__alpha	1
G7730_RNA__alpha	1
G7731_RNA__alpha	1
G7732_RNA__alpha	1
G7733_RNA__alpha	1
G7734_RNA__alpha	1
G7735_RNA__alpha	1
G7736_RNA__alpha	1
G7737_RNA__alpha	1
G7738_RNA__alpha	1
G7739_RNA__alpha	1
G7740_RNA__alpha	1
G7741_RNA__alpha	1
G7742_RNA__alpha	1
G7743_RNA__alpha	1
G7744_RNA__alpha	1
G7745_RNA__alpha	1
G7746_RNA__alpha	1
G7747_RNA__alpha	1
G7748_RNA__alpha	1
G7750_RNA__alpha	1
G7751_RNA__alpha	1
G7752_RNA__alpha	1
G7753_RNA__alpha	1
G7756_RNA__alpha	1
G7757_RNA__alpha	1
G7758_RNA__alpha	1
G7759_RNA__alpha	1
G7760_RNA__alpha	1
G7761_RNA__alpha	1
G7763_RNA__alpha	1
G7767_RNA__alpha	1
G7769_RNA__alpha	1
G7776_RNA__alpha	1
G7777_RNA__alpha	1
G7789_RNA__alpha	1
G7797_RNA__alpha	1
G7798_RNA__alpha	1
G7800_RNA__alpha	1
G7802_RNA__alpha	1
G7804_RNA__alpha	1
G7806_RNA__alpha	1
G7808_RNA__alpha	1
G7814_RNA__alpha	1
G7816_RNA__alpha	1
G7821_RNA__alpha	1
G7822_RNA__alpha	1
G7823_RNA__alpha	1
G7825_RNA__alpha	1
G7826_RNA__PHOSPHO-NARL	0
G7826_RNA__alpha	1
G7827_RNA__PHOSPHO-NARL	0
G7827_RNA__alpha	1
G7828_RNA__alpha	1
G7829_RNA__alpha	1
G7830_RNA__alpha	1
G7832_RNA__alpha	1
G7833_RNA__alpha	1
G7834_RNA__alpha	1
G7835_RNA__alpha	1
G7836_RNA__alpha	1
G7837_RNA__alpha	1
G7838_RNA__alpha	1
G7839_RNA__alpha	1
G7840_RNA__alpha	1
G7841_RNA__alpha	1
G7842_RNA__alpha	1
G7843_RNA__alpha	1
G7844_RNA__alpha	1
G7845_RNA__alpha	1
G7846_RNA__alpha	1
G7847_RNA__alpha	1
G7848_RNA__alpha	1
G7849_RNA__alpha	1
G7850_RNA__alpha	1
G7851_RNA__alpha	1
G7852_RNA__alpha	1
G7853_RNA__alpha	1
G7854_RNA__alpha	1
G7855_RNA__alpha	1
G7856_RNA__alpha	1
G7858_RNA__alpha	1
G7859_RNA__alpha	1
G7860_RNA__alpha	1
G7861_RNA__alpha	1
G7862_RNA__alpha	1
G7863_RNA__alpha	1
G7864_RNA__alpha	1
G7865_RNA__alpha	1
G7866_RNA__alpha	1
G7867_RNA__alpha	1
G7868_RNA__alpha	1
G7869_RNA__alpha	1
G7870_RNA__alpha	1
G7871_RNA__alpha	1
G7872_RNA__alpha	1
G7873_RNA__alpha	1
G7874_RNA__alpha	1
G7875_RNA__alpha	1
G7876_RNA__alpha	1
G7877_RNA__alpha	1
G7879_RNA__alpha	1
G7880_RNA__alpha	1
G7882_RNA__alpha	1
G7883_RNA__alpha	1
G7884_RNA__alpha	1
G7885_RNA__alpha	1
G7886_RNA__alpha	1
G7887_RNA__alpha	1
G7888_RNA__alpha	1
G7889_RNA__alpha	1
G7890_RNA__alpha	1
G7891_RNA__alpha	1
G7892_RNA__alpha	1
G7893_RNA__alpha	1
G7894_RNA__alpha	1
G7896_RNA__alpha	1
G7897_RNA__alpha	1
G7898_RNA__alpha	1
G7899_RNA__alpha	1
G7900_RNA__alpha	1
G7901_RNA__alpha	1
G7902_RNA__alpha	1
G7903_RNA__alpha	1
G7904_RNA__alpha	1
G7905_RNA__alpha	1
G7906_RNA__alpha	1
G7907_RNA__alpha	1
G7908_RNA__alpha	1
G7909_RNA__alpha	1
G7910_RNA__alpha	1
G7911_RNA__alpha	1
G7912_RNA__alpha	1
G7913_RNA__alpha	1
G7914_RNA__alpha	1
G7915_RNA__alpha	1
G7916_RNA__alpha	1
G7917_RNA__alpha	1
G7918_RNA__alpha	1
G7919_RNA__alpha	1
G7920_RNA__alpha	1
G7921_RNA__alpha	1
G7922_RNA__alpha	1
G7923_RNA__alpha	1
G7924_RNA__alpha	1
G7925_RNA__alpha	1
G7926_RNA__alpha	1
G7927_RNA__alpha	1
G7928_RNA__alpha	1
G7929_RNA__alpha	1
G7930_RNA__alpha	1
G7931_RNA__alpha	1
G7932_RNA__alpha	1
G7933_RNA__alpha	1
G7934_RNA__alpha	1
G7935_RNA__alpha	1
G7936_RNA__alpha	1
G7937_RNA__alpha	1
G7938_RNA__alpha	1
G7940_RNA__PC00010	0
G7940_RNA__alpha	1
G7941_RNA__alpha	1
G7942_RNA__alpha	1
G7944_RNA__alpha	1
G7945_RNA__alpha	1
G7946_RNA__PD00288	0
G7946_RNA__alpha	1
G7947_RNA__PD00288	0
G7947_RNA__alpha	1
G7948_RNA__PD00519	0
G7948_RNA__PD00288	0
G7948_RNA__alpha	1
G7949_RNA__alpha	1
G7950_RNA__alpha	1
G7951_RNA__alpha	1
G7952_RNA__alpha	1
G7953_RNA__alpha	1
G7954_RNA__alpha	1
G7961_RNA__alpha	1
G7990_RNA__alpha	1
G812_RNA__FNR-4FE-4S-CPLX	0
G812_RNA__alpha	1
G81_RNA__alpha	1
G8202_RNA__alpha	1
G8204_RNA__alpha	1
G8205_RNA__alpha	1
G8207_RNA__alpha	1
G8208_RNA__alpha	1
G8209_RNA__alpha	1
G8210_RNA__alpha	1
G8221_RNA__MONOMER0-155	0
G8221_RNA__alpha	1
G85_RNA__alpha	1
GB4478_RNA__alpha	1
GCVB-RNA__alpha	1
IS061-RNA__alpha	1
IS092-RNA__alpha	1
IS102-RNA__alpha	1
IS128-RNA__alpha	1
IS183-RNA__alpha	1
M004_RNA__alpha	1
M007_RNA__alpha	1
M009_RNA__alpha	1
M010_RNA__alpha	1
M011_RNA__alpha	1
M012_RNA__alpha	1
M013_RNA__alpha	1
M014_RNA__alpha	1
M015_RNA__alpha	1
MICF-RNA__alpha	1
OXYS-RNA__alpha	1
RDLD-RNA__alpha	1
RNA0-122__alpha	1
RNA0-123__alpha	1
RNA0-124__alpha	1
RNA0-125__alpha	1
RNA0-126__alpha	1
RNA0-127__alpha	1
RNA0-128__alpha	1
RNA0-141__alpha	1
RNA0-161__alpha	1
RNA0-162__alpha	1
RNA0-163__alpha	1
RNA0-164__alpha	1
RNA0-165__alpha	1
RNA0-241__alpha	1
RNA0-281__alpha	1
RNA0-282__alpha	1
RNA0-300__alpha	1
RNA0-301__alpha	1
RNA0-302__alpha	1
RNA0-303__alpha	1
RNA0-304__alpha	1
RNA0-305__alpha	1
RNA0-306__alpha	1
RNA0-327__alpha	1
RNA0-328__alpha	1
RNA0-330__alpha	1
RNA0-331__alpha	1
RNA0-332__alpha	1
RNA0-333__alpha	1
RNA0-334__alpha	1
RNA0-348__alpha	1
RNA0-349__alpha	1
RNA0-351__alpha	1
RNA0-357__alpha	1
RNA0-358__alpha	1
RNA0-359__alpha	1
RNA0-360__alpha	1
RNA0-361__alpha	1
RNA0-362__alpha	1
RNA0-363__alpha	1
RNA0-364__alpha	1
RNA0-365__alpha	1
RNA0-366__alpha	1
RNA0-367__alpha	1
RNA0-368__alpha	1
RNA0-372__alpha	1
RNA0-378__alpha	1
RNA0-379__alpha	1
RNA0-380__alpha	1
RNPB-RNA__CPLX0-7705	0
RNPB-RNA__alpha	1
RPRA-RNA__alpha	1
RRFA-RRNA__alpha	1
RRFB-RRNA__alpha	1
RRFC-RRNA__alpha	1
RRFD-RRNA__alpha	1
RRFE-RRNA__alpha	1
RRFF-RRNA__alpha	1
RRFG-RRNA__alpha	1
RRFH-RRNA__alpha	1
RRLA-RRNA__alpha	1
RRLB-RRNA__alpha	1
RRLC-RRNA__alpha	1
RRLD-RRNA__alpha	1
RRLE-RRNA__alpha	1
RRLG-RRNA__alpha	1
RRLH-RRNA__alpha	1
RRSA-RRNA__alpha	1
RRSB-RRNA__alpha	1
RRSC-RRNA__alpha	1
RRSD-RRNA__alpha	1
RRSE-RRNA__alpha	1
RRSG-RRNA__alpha	1
RRSH-RRNA__alpha	1
RUVA_RNA__alpha	1
RUVB_RNA__alpha	1
RYBA-RNA__alpha	1
RYBB-RNA__alpha	1
RYDB-RNA__alpha	1
RYEA-RNA__alpha	1
RYEB-RNA__alpha	1
RYEC-RNA__alpha	1
RYED-RNA__alpha	1
RYEE-RNA__alpha	1
RYFA-RNA__alpha	1
RYGB-RNA__alpha	1
RYGC-RNA__alpha	1
SPF-RNA__alpha	1
SRAA-RNA__alpha	1
SRAB-RNA__alpha	1
SRAD-RNA__alpha	1
SRAE-RNA__alpha	1
SRAG-RNA__alpha	1
SRAH-RNA__alpha	1
SRAI-RNA__alpha	1
SRAJ-RNA__alpha	1
SRAL-RNA__alpha	1
SSRA-RNA__alpha	1
T44-RNA__alpha	1
TKE1-RNA__alpha	1
TKE8-RNA__alpha	1
TP2-RNA__alpha	1
TPKE11-RNA__alpha	1
TPKE70-RNA__alpha	1
alaT-tRNA__alpha	1
alaU-tRNA__alpha	1
alaV-tRNA__alpha	1
alaW-tRNA__alpha	1
alaX-tRNA__alpha	1
argQ-tRNA__alpha	1
argU-tRNA__alpha	1
argV-tRNA__alpha	1
argW-tRNA__alpha	1
argX-tRNA__alpha	1
argY-tRNA__alpha	1
argZ-tRNA__alpha	1
asnT-tRNA__alpha	1
asnU-tRNA__alpha	1
asnV-tRNA__alpha	1
aspT-tRNA__alpha	1
aspU-tRNA__alpha	1
aspV-tRNA__alpha	1
cysT-tRNA__alpha	1
glnU-tRNA__alpha	1
glnV-tRNA__alpha	1
glnW-tRNA__alpha	1
glnX-tRNA__alpha	1
gltT-tRNA__alpha	1
gltU-tRNA__alpha	1
gltV-tRNA__alpha	1
gltW-tRNA__alpha	1
glyT-tRNA__alpha	1
glyU-tRNA__alpha	1
glyV-tRNA__alpha	1
glyW-tRNA__alpha	1
glyX-tRNA__alpha	1
glyY-tRNA__alpha	1
hisR-tRNA__alpha	1
ileT-tRNA__alpha	1
ileU-tRNA__alpha	1
ileV-tRNA__alpha	1
ileX-tRNA__alpha	1
leuP-tRNA__alpha	1
leuQ-tRNA__alpha	1
leuT-tRNA__alpha	1
leuU-tRNA__alpha	1
leuV-tRNA__alpha	1
leuW-tRNA__alpha	1
leuX-tRNA__alpha	1
leuZ-tRNA__alpha	1
lysT-tRNA__alpha	1
lysV-tRNA__alpha	1
lysW-tRNA__alpha	1
metT-tRNA__alpha	1
metU-tRNA__alpha	1
metW-tRNA__alpha	1
metY-tRNA__alpha	1
metZ-tRNA__alpha	1
pheU-tRNA__alpha	1
pheV-tRNA__alpha	1
proK-tRNA__alpha	1
proL-tRNA__alpha	1
proM-tRNA__alpha	1
selC-tRNA__alpha	1
serT-tRNA__alpha	1
serU-tRNA__alpha	1
serV-tRNA__alpha	1
serW-tRNA__alpha	1
serX-tRNA__alpha	1
thrT-tRNA__alpha	1
thrU-tRNA__alpha	1
thrV-tRNA__alpha	1
thrW-tRNA__alpha	1
trpT-tRNA__alpha	1
tyrT-tRNA__alpha	1
tyrU-tRNA__alpha	1
tyrV-tRNA__alpha	1
valT-tRNA__alpha	1
valU-tRNA__alpha	1
valV-tRNA__alpha	1
valW-tRNA__alpha	1
valX-tRNA__alpha	1
valY-tRNA__alpha	1
